49
25	29	20	30	23	24	39	50	40	36	39	45	25	37	33	28	20	44	45	31	24	21	36	26	42	34	41	39	28	44	33	47	49	44	21	44	27	38	28	26	30	41	23	42	46	28	35	31	46	29	21	28	42	23	31	29	26	49	30	27	27	46	26	26	41	32	23	37	28	0	41	25	50	31	48	32	20	48	37	41	21	37	33	41	23	28	45	42	26	36	29	43	22	48	50	23	36	33	41	37	
31	25	24	45	23	29	43	47	45	43	44	29	25	35	48	29	27	50	49	47	49	37	38	42	27	22	35	45	26	31	33	28	49	30	49	48	23	45	24	34	46	40	31	36	24	22	49	44	34	32	44	35	30	46	39	29	35	24	29	21	33	42	45	22	34	38	25	22	44	23	0	47	32	27	29	40	23	33	50	40	50	38	50	29	37	49	20	38	21	32	43	33	36	31	27	48	44	27	25	40	
40	23	50	23	37	39	24	29	31	35	36	27	33	44	24	49	39	39	48	25	30	25	44	41	47	20	30	24	23	36	30	39	48	27	23	43	43	48	37	49	23	43	41	35	36	39	42	49	49	35	29	30	48	39	22	26	21	40	49	32	28	36	42	30	27	38	48	30	28	43	45	0	43	42	48	22	45	46	34	45	24	21	41	23	34	49	42	28	44	30	28	34	20	30	43	30	40	27	46	31	
43	31	31	49	50	42	32	26	20	32	50	40	38	37	29	32	45	39	20	37	47	48	23	30	20	33	24	22	46	24	21	41	49	37	29	50	26	44	40	31	27	38	22	44	27	41	33	30	40	40	42	40	29	20	22	34	28	40	50	32	26	25	43	49	34	20	25	47	20	25	38	41	0	49	21	22	31	44	21	41	27	47	27	35	28	29	38	45	31	43	40	37	30	40	44	42	35	49	39	36	
46	46	44	21	27	24	43	26	50	27	23	24	23	21	39	37	22	38	46	43	45	39	33	34	40	34	32	20	43	39	44	40	36	40	48	50	30	42	36	26	24	39	29	37	29	41	32	39	36	44	21	34	38	38	27	49	32	28	37	41	29	43	23	46	30	38	42	28	50	42	36	28	34	0	34	23	49	38	46	29	30	42	22	42	33	47	30	43	20	45	23	46	50	42	30	46	38	23	37	26	
38	41	41	20	49	49	20	20	29	43	34	23	36	41	49	20	35	43	27	28	47	49	36	29	45	49	28	26	50	43	32	39	34	49	35	29	30	20	44	47	38	44	39	50	39	44	29	23	30	42	22	24	32	34	28	46	31	28	39	49	41	50	43	44	27	42	25	37	50	34	34	28	35	23	0	22	49	41	25	37	21	44	28	31	50	47	30	31	21	32	41	30	25	29	48	35	21	37	36	29	
30	49	28	44	39	40	30	22	46	31	46	20	45	34	46	39	25	31	48	39	29	42	28	35	20	34	25	27	31	50	27	23	47	40	21	32	34	45	32	40	47	39	46	21	30	20	41	20	34	50	28	26	42	25	34	23	42	44	43	32	37	21	28	23	24	21	20	28	33	36	41	44	46	38	29	0	45	22	30	35	38	30	28	30	27	21	43	36	27	34	36	42	20	41	46	32	30	21	36	48	
26	42	43	23	37	27	20	46	43	37	30	24	45	42	27	38	35	37	35	33	25	34	28	25	21	31	50	41	29	47	47	43	30	40	28	27	32	20	21	47	48	44	41	50	23	24	39	30	48	38	25	20	21	45	37	49	25	50	38	24	22	24	24	37	25	33	32	20	31	29	31	44	38	44	20	27	0	38	49	20	31	44	44	31	30	22	38	41	41	31	31	22	33	26	31	50	50	38	28	45	
24	26	46	36	25	39	24	50	46	36	45	49	23	30	38	38	37	40	39	23	39	25	31	28	34	28	34	25	32	33	31	23	30	24	28	47	45	25	30	34	44	22	31	45	31	28	47	41	31	46	24	33	50	26	26	25	38	34	39	33	41	45	38	42	27	44	20	31	24	20	34	33	49	38	45	23	46	0	21	32	29	39	42	26	33	20	47	42	39	27	32	39	50	35	46	50	35	39	33	32	
49	32	21	29	25	25	47	46	30	23	36	39	34	25	38	47	32	27	42	24	28	20	50	48	34	45	44	30	35	47	31	36	44	27	29	38	46	20	35	42	24	28	26	31	20	47	29	39	33	50	43	27	49	20	27	47	45	39	32	24	47	28	43	50	40	38	45	37	26	44	24	48	32	38	46	41	47	50	0	50	43	35	31	48	47	46	41	35	39	42	45	24	20	43	39	32	41	46	33	31	
29	45	24	29	50	35	28	32	42	39	27	45	46	34	45	49	50	26	42	25	35	44	50	34	21	43	49	46	43	33	26	36	29	42	47	33	23	29	28	25	24	44	26	29	24	25	31	26	47	38	38	45	25	21	23	24	49	28	38	29	29	25	21	28	38	50	46	31	23	33	28	30	42	39	37	36	40	28	47	0	23	50	37	50	37	45	21	20	30	43	33	39	35	45	30	48	41	38	45	27	
23	33	33	50	41	22	38	47	28	47	44	37	31	48	43	45	24	21	20	24	32	46	31	45	20	31	45	30	36	38	49	46	46	45	38	32	37	50	49	42	23	23	39	37	26	26	30	40	37	32	24	21	48	48	22	49	21	40	31	26	48	33	38	42	40	23	33	26	30	22	23	49	43	44	45	24	28	27	49	41	0	43	25	26	49	47	32	33	26	47	26	20	50	36	28	33	42	45	26	50	
36	23	45	44	39	31	47	48	40	47	30	28	36	27	35	38	26	38	21	38	48	41	23	28	33	40	23	45	21	23	30	30	23	39	29	50	23	27	47	45	29	45	38	22	23	32	35	24	49	30	27	24	27	24	21	42	38	21	34	35	37	37	27	33	47	27	26	39	46	23	30	25	42	29	23	34	34	26	50	40	35	0	28	45	35	26	45	34	41	25	39	26	46	38	32	31	33	28	32	25	
24	43	39	37	35	23	45	27	39	48	31	41	47	38	28	20	29	34	47	48	26	32	27	29	38	30	20	31	46	21	33	49	43	44	20	38	45	40	37	45	20	43	21	21	33	50	39	29	34	30	40	20	48	37	32	23	33	28	45	43	21	45	30	21	21	31	40	45	41	44	41	23	39	42	43	47	20	48	40	36	40	23	0	46	38	44	37	21	26	38	38	33	46	28	23	23	25	23	47	24	
37	27	27	35	49	39	49	28	32	26	21	36	36	35	47	22	47	27	24	32	42	49	41	34	22	27	27	47	44	23	24	33	47	41	35	33	28	39	45	26	37	21	37	42	41	32	24	42	35	43	38	45	24	21	48	29	32	38	35	41	34	39	43	45	33	30	44	40	47	37	27	46	22	29	47	37	36	27	30	49	46	50	43	0	29	27	47	36	33	28	29	45	32	30	43	30	46	46	26	46	
23	29	29	26	23	27	33	50	37	25	30	26	33	45	34	47	47	27	28	36	50	31	32	47	22	38	50	35	34	41	23	25	40	23	45	36	45	28	28	20	32	32	26	20	39	25	45	21	33	33	30	48	33	45	43	32	21	28	49	35	41	50	38	38	20	49	22	21	24	50	39	37	27	25	48	47	43	30	33	24	36	29	49	44	0	49	35	27	40	22	28	24	39	26	27	24	20	48	42	20	
34	28	29	43	36	20	32	34	45	39	44	40	25	21	25	40	47	20	36	32	31	22	47	30	20	50	41	48	34	43	36	27	28	32	21	33	47	34	50	35	25	46	26	40	23	47	37	36	23	36	26	40	44	42	47	43	47	37	49	32	30	28	27	43	39	21	30	50	41	28	48	22	48	42	50	45	39	38	46	45	25	23	34	44	20	0	35	31	28	33	48	25	21	42	36	25	47	25	33	43	
42	49	42	49	44	47	43	26	29	39	50	37	38	21	21	27	20	38	44	47	41	44	31	45	28	34	45	50	43	39	29	28	36	30	31	24	22	40	34	37	23	46	43	23	24	25	30	33	26	37	28	43	31	40	31	28	36	47	43	20	36	45	48	49	22	50	41	33	41	49	23	38	46	42	33	34	45	22	43	23	43	34	46	40	24	32	0	43	25	33	47	37	50	21	31	33	28	29	24	22	
40	38	34	37	49	30	49	45	39	26	37	41	45	41	41	49	21	46	27	34	43	43	40	36	33	24	37	37	21	43	26	49	29	37	26	28	21	36	31	42	43	29	32	24	21	26	39	29	46	26	34	29	20	21	33	33	37	42	50	20	42	25	41	23	31	33	27	47	44	28	44	32	36	31	38	24	43	22	30	26	41	21	32	47	44	32	28	0	30	26	36	42	44	27	38	38	38	21	45	35	
45	27	26	28	25	47	25	34	27	21	22	27	32	32	33	40	44	20	24	39	29	42	45	48	29	40	21	38	26	29	35	32	23	39	41	45	42	31	22	41	34	31	27	39	38	21	45	23	31	41	34	47	26	29	29	43	23	44	20	22	47	41	39	33	47	26	35	26	35	46	37	41	43	32	36	35	50	25	24	20	36	34	22	47	33	40	48	42	0	30	50	43	25	22	38	44	50	39	30	34	
39	26	42	35	41	45	33	21	25	28	29	37	29	47	41	33	49	44	38	20	40	35	22	35	29	43	34	41	37	31	49	35	39	22	40	29	26	44	49	33	34	31	34	40	24	44	42	35	48	31	22	28	40	38	26	38	24	41	36	29	40	22	25	43	20	47	37	38	43	44	41	42	48	37	50	34	45	37	35	28	25	20	46	40	48	48	33	31	29	0	33	21	42	49	21	21	27	33	44	50	
40	22	21	50	32	35	39	26	23	28	50	20	25	35	39	21	22	20	28	50	24	34	44	25	48	46	26	27	40	27	49	37	41	20	21	45	34	35	30	24	40	22	21	47	41	39	21	48	21	40	27	50	47	32	44	44	28	45	20	35	28	45	49	23	37	24	22	31	43	30	40	36	47	40	26	47	37	41	39	48	45	39	45	26	37	36	50	29	36	27	0	25	25	31	22	23	29	33	48	33	
36	28	36	24	23	31	50	32	23	46	50	49	25	46	21	33	50	37	20	38	28	49	41	43	38	43	50	30	27	44	20	21	49	21	20	27	45	46	30	23	40	43	46	50	40	42	22	29	28	34	21	44	23	33	27	28	28	48	44	38	39	43	41	43	23	48	24	37	23	31	31	49	45	28	49	31	21	22	33	29	50	45	31	28	47	48	20	24	35	30	27	0	26	22	33	31	37	41	22	25	
25	40	39	27	46	37	22	29	50	42	36	44	44	32	21	40	31	26	34	38	38	26	50	34	36	23	49	34	50	50	48	26	31	47	39	30	30	42	50	42	46	39	39	48	47	45	20	46	48	33	44	48	40	43	23	30	32	33	31	27	24	47	48	31	49	32	50	32	42	37	48	29	42	46	42	41	26	45	26	22	45	32	46	26	25	26	21	30	45	47	50	32	0	40	22	48	47	23	45	39	
37	39	21	31	24	25	31	34	33	30	29	49	44	29	50	30	33	43	25	34	41	24	41	34	24	33	37	40	31	30	23	20	49	48	42	24	42	31	30	41	26	23	42	49	29	31	39	21	23	42	34	47	40	37	47	40	39	27	20	34	35	22	27	22	26	26	49	40	50	45	49	39	26	31	31	20	29	42	28	47	41	20	30	39	21	31	25	33	22	43	41	33	49	0	37	48	42	24	41	34	
35	37	41	40	30	20	31	20	22	34	35	42	20	50	27	36	21	41	23	49	32	23	33	24	47	35	38	38	49	29	38	32	20	47	47	37	21	38	26	49	25	39	25	34	25	34	26	20	36	44	21	49	36	35	48	35	32	28	46	40	44	49	46	34	30	39	39	37	40	40	23	44	25	38	41	40	43	40	21	34	35	48	35	28	33	27	44	45	21	21	43	49	50	43	0	30	32	35	27	39	
38	20	37	40	50	26	38	44	30	48	26	42	24	45	29	37	37	42	25	33	47	49	39	49	23	42	28	32	26	22	39	49	31	46	32	24	44	45	41	50	47	33	45	37	35	48	23	28	33	31	45	47	31	48	46	44	32	31	46	44	33	41	28	20	26	49	34	31	26	22	30	20	32	47	49	33	26	38	33	27	49	40	40	48	43	42	40	41	33	30	23	20	26	40	29	0	22	26	29	49	
22	26	25	27	38	42	44	33	40	30	29	48	46	25	27	40	36	35	20	44	24	35	40	39	22	20	29	46	34	43	28	26	36	50	37	24	40	47	46	41	30	29	24	25	44	30	32	50	42	29	31	34	35	47	33	25	39	34	26	28	44	33	40	50	46	33	35	21	30	48	45	47	35	30	40	21	30	35	31	40	40	34	48	22	22	46	43	47	37	29	40	48	29	39	33	47	0	30	48	40	
40	34	23	31	41	34	40	33	37	21	32	37	31	40	20	31	44	48	20	50	38	35	50	36	39	33	27	41	42	21	29	36	45	37	26	39	37	48	26	41	23	36	32	23	37	21	28	30	30	21	34	41	43	44	24	36	38	20	39	40	45	39	39	33	28	35	28	39	43	37	49	41	27	29	25	27	49	26	50	35	43	27	27	44	28	46	31	26	49	38	42	30	24	22	45	32	26	0	44	26	
46	39	39	26	46	32	47	25	35	42	29	39	22	49	43	23	44	42	29	26	20	21	31	22	50	34	29	29	35	32	28	27	41	37	31	36	49	39	23	48	40	30	32	31	23	37	44	48	24	39	35	39	47	38	48	32	36	31	45	28	37	24	41	24	45	50	22	24	22	28	21	42	48	40	27	40	36	49	31	43	32	37	31	50	47	43	23	42	43	45	36	42	38	43	35	20	44	26	0	37	
45	33	20	33	41	33	38	37	37	27	23	22	47	30	33	37	29	40	26	35	34	25	40	40	48	41	38	38	29	36	37	35	45	31	23	46	48	43	20	30	44	31	34	24	37	28	21	22	50	34	25	45	46	35	40	48	29	40	36	24	25	38	22	41	27	49	36	41	42	25	34	21	23	45	36	31	44	30	33	31	27	49	23	46	33	45	43	35	43	39	38	36	48	22	50	38	39	42	38	0	
